2.060657746946267e+00, 1.342219775822107e+18, 1.096833859840244e-01, 4.951805718345990e-01
5.183307096672864e-01, 1.518888724603512e+19, 5.165817570010957e-02, 2.839628747262809e-01
1.162576657669538e+01, 4.314346733722558e+18, 1.540594569636016e-01, 2.848184910418440e-01
4.604016095301976e+01, 3.510701918668350e+18, 3.785869553796659e-01, 3.112542027112248e-01
7.576638436811516e+00, 4.711437551695791e+18, 1.237568436916283e-01, 2.829539633539929e-01
6.207428692380730e-01, 3.632110642121372e+18, 7.910572655601149e-02, 5.277393585358721e-01
1.427228737762924e+00, 2.283612576845455e+18, 9.131827331514768e-02, 4.317938998966264e-01
1.353627958101185e+00, 1.671280247243967e+19, 5.340753357688349e-02, 1.699862373942827e-01
5.880078165134417e-01, 1.150300782773598e+18, 1.123917018491881e-01, 7.902480605045884e-01
9.833025582043012e+00, 1.214592470590349e+18, 1.665369506665609e-01, 5.065484891326452e-01
9.260594386840921e+00, 3.645796575417384e+18, 1.390249557514976e-01, 3.139155984667259e-01
1.516524366554385e+01, 5.089934308150537e+18, 1.783616757376246e-01, 2.577583309520520e-01
1.958917393770469e+01, 3.055937691649878e+19, 2.936611762581205e-01, 1.274696111272563e-01
3.323894097757015e+01, 2.034579206946811e+19, 4.035756208004055e-01, 1.428077573212922e-01
2.223979437079407e+00, 2.493612441915753e+19, 6.427832403523637e-02, 1.425610548306529e-01
4.598911908413134e+00, 1.194685518080614e+19, 9.364743019974298e-02, 1.932188794818192e-01
1.045005393135765e+00, 2.962400650578419e+18, 8.336623551327027e-02, 4.317049158606379e-01
2.884464716149272e-01, 2.293564943581663e+18, 8.947681378268357e-02, 1.183953993935549e+00
5.670674044637823e+01, 2.392633723172140e+19, 6.807804329647772e-01, 1.400739943998357e-01
5.703349161376582e-01, 8.546289241319329e+19, 5.381222631614491e-02, 1.157614638222307e-01
1.188553879885033e+01, 3.121539152534172e+19, 1.998438474518983e-01, 1.296993391806432e-01
4.027187806610082e-01, 7.066728762874117e+19, 5.093719607400068e-02, 1.492034055784670e-01
4.091197929656286e+01, 2.984300652868759e+19, 5.496382637070260e-01, 1.292220999215350e-01
1.176926888215405e+01, 1.110883046240234e+18, 1.818202186423435e-01, 5.217797655708150e-01
3.410735003889550e+00, 1.669563395054714e+18, 1.117203051118445e-01, 4.475577252593469e-01
4.756454862072696e+01, 1.904304564021762e+19, 5.384877635381186e-01, 1.481922643310928e-01
2.732500174560860e-01, 1.445470440754984e+19, 5.122234110705506e-02, 5.395776078703803e-01
4.977810649892577e-01, 1.531059431109094e+18, 1.045159838661575e-01, 8.218850660328251e-01
5.035145944382164e+01, 6.991620386729313e+18, 4.351932099541775e-01, 2.224909131221980e-01
2.661961596569305e+00, 2.520773104886521e+18, 9.495021455038188e-02, 3.802777762403589e-01
5.147282708569112e+01, 4.475566674227411e+18, 4.190574846098427e-01, 2.780523128966585e-01
6.343129025124870e+01, 1.934208459265588e+18, 4.936527409526585e-01, 4.409119685823709e-01
3.136851623170135e+01, 3.056961971242654e+19, 4.380303642871757e-01, 1.272653006185833e-01
7.623476783214394e+01, 5.993053589302374e+19, 1.246955276145979e+00, 1.164013771642287e-01
7.893280557723392e-01, 2.373998881470667e+18, 9.045409909355290e-02, 5.397600650383986e-01
2.493709077452294e+00, 2.837855697475739e+18, 9.068126575242225e-02, 3.626811754932251e-01
1.625813749744507e+00, 1.865925172760892e+19, 5.579613747386392e-02, 1.587695031245921e-01
1.114108646699897e+01, 1.267802627437891e+18, 1.740197691076236e-01, 4.962027599232547e-01
3.837719506044472e+01, 2.081303486510524e+18, 3.332952135695988e-01, 3.988072900059115e-01
2.710892722065227e+00, 2.456109338795659e+19, 7.181506516944600e-02, 1.450608070508365e-01
2.062274151335490e+01, 1.335136769373229e+19, 2.455891070263967e-01, 1.658308009760519e-01
3.678888299783289e-01, 6.805568245356463e+18, 6.539596737045736e-02, 6.140995518578263e-01
4.104338123893105e-01, 5.743628920436357e+19, 4.932895095913908e-02, 1.612463120305695e-01
1.122861781033183e+00, 6.494180860131625e+18, 6.419328921735286e-02, 2.887729382102712e-01
9.126648405384901e-01, 4.768928530995385e+19, 5.005725900053869e-02, 1.193607446195715e-01
5.536907603156607e-01, 2.254918855111142e+18, 9.321384910262831e-02, 6.831120541999732e-01
5.030014875952888e-01, 2.196003260186913e+19, 4.870845565848924e-02, 2.330740354427614e-01
2.300064512975701e+00, 1.759407297773826e+18, 1.025905499947984e-01, 4.432576813197425e-01
7.799006746603418e+00, 1.841885872216235e+18, 1.417900308280090e-01, 4.303967331184846e-01
5.248146077931159e+00, 1.107110278703457e+18, 1.371022446609636e-01, 5.252442451159895e-01
3.527005332811151e-01, 1.573430723826503e+19, 5.159540098077967e-02, 3.904159751953513e-01
3.249608638201191e+00, 2.986399533594689e+18, 9.555728861391029e-02, 3.529464622712595e-01
2.290696888741889e-01, 2.192303146836131e+18, 8.299820820989012e-02, 1.529423481249751e+00
2.571503602246639e+00, 1.681087467137910e+18, 1.055816064151426e-01, 4.481669006318072e-01
8.960647229305247e-01, 1.536120135497729e+19, 5.122359638754352e-02, 2.014774981245344e-01
7.210837083719557e-01, 7.864981965300507e+19, 5.343674221872313e-02, 1.087002347261150e-01
1.535864944556877e+00, 3.655575397983285e+19, 5.571994037018749e-02, 1.224983611032598e-01
1.745264594000914e+01, 1.953514310914865e+18, 2.035502661511156e-01, 4.048035349730210e-01
4.813876512687918e+01, 5.619994741190996e+18, 4.062265346074759e-01, 2.462599623527064e-01
5.250839002003763e+01, 1.559922838722421e+18, 4.301906693922249e-01, 4.746914416840882e-01
6.732327272171298e+00, 4.971884882155619e+18, 1.165819601938184e-01, 2.782786237181528e-01
2.455716167865516e+01, 4.072111123402670e+18, 2.408126604891455e-01, 2.810703090415347e-01
5.879271826596964e+00, 3.715065811854036e+18, 1.134047562947050e-01, 3.195064839110587e-01
5.010455055253545e+01, 1.530896638670424e+19, 5.253207896029350e-01, 1.601707918208591e-01
3.359606375372648e-01, 2.919693259790516e+18, 8.579525413657008e-02, 9.537185966316029e-01
3.660769609817645e-01, 1.710389930315854e+19, 5.078193738547301e-02, 3.570553409487894e-01
5.569784818807821e+01, 8.712157012732379e+19, 1.053953200908146e+00, 1.067056152025613e-01
1.420227600731535e+01, 1.469530764896033e+18, 1.898667813761367e-01, 4.628550100608210e-01
4.957133819266645e+00, 8.867774592687578e+18, 9.742811667262330e-02, 2.186573984680956e-01
3.621478057680924e+00, 7.234371431950920e+19, 1.042715233500325e-01, 1.088339945809114e-01
2.690967180418465e-01, 2.695203998656489e+18, 8.406221182919264e-02, 1.219685387026955e+00
2.049844163704971e-01, 6.205397770242625e+18, 5.899849510935897e-02, 1.247846687419990e+00
3.274511051857361e-01, 1.328816307692968e+19, 5.345130435126765e-02, 4.686037610525216e-01
1.393076005098131e+00, 5.559488601963953e+19, 5.690870882238089e-02, 1.076978082192139e-01
6.637406061051830e+00, 2.410534973132848e+19, 1.260137010640031e-01, 1.457364174390561e-01
1.111387569118227e+00, 2.645123716377154e+19, 4.984636076769536e-02, 1.438053424851984e-01
2.241013294295101e-01, 4.402524176404141e+19, 4.304258603567768e-02, 3.262016961352763e-01
4.938542832764384e+01, 5.770627477691149e+18, 4.161326424574731e-01, 2.436623707694263e-01
1.143344131609729e+00, 7.385033689227991e+19, 5.638999912459050e-02, 1.009894571484154e-01
1.933979929611274e+00, 1.522608084807035e+19, 6.020975714889128e-02, 1.727207922296850e-01
2.064702092523455e+01, 4.186635759589763e+19, 3.372056888419365e-01, 1.181068826732082e-01
7.533002270365795e-01, 1.333471301242367e+19, 5.252564261164312e-02, 2.376290069182653e-01
2.022221962080591e+00, 5.801462059762711e+19, 6.829107794632093e-02, 1.090096243550401e-01
4.106826016429834e+00, 4.007436465823624e+18, 9.719954655307321e-02, 3.109268720503062e-01
7.363469777041930e+00, 7.137205198250471e+18, 1.198715705097624e-01, 2.348300132383967e-01
2.166698586425353e+00, 2.673118765367362e+18, 8.996710359482754e-02, 3.756675862128692e-01
2.064559793234196e-01, 9.852783478633764e+19, 4.523069478166142e-02, 2.291800031382211e-01
1.763168551649080e+00, 2.303104902399871e+19, 5.732502555098300e-02, 1.454852985779007e-01
8.209654862106122e-01, 9.494191144689630e+19, 5.636442667285285e-02, 9.994215812938079e-02
1.552060657337572e+00, 4.586549024039184e+18, 7.320308861741068e-02, 3.099076707185953e-01
1.219186054303665e+01, 2.289345102131136e+18, 1.665057144066989e-01, 3.825572882810860e-01
4.350239299720665e+01, 9.503873053637499e+18, 4.099599033897494e-01, 1.914267917720535e-01
5.981001076913081e+01, 1.025827112997828e+19, 5.461131996827939e-01, 1.904468064629180e-01
2.808373895390104e+01, 1.965112744277731e+19, 3.465948171700277e-01, 1.440455527661437e-01
1.604629206682906e+01, 6.448660373551004e+19, 3.087061744413662e-01, 1.089272442507455e-01
2.862421196124895e-01, 3.817879177391336e+18, 7.712525422087677e-02, 1.022860364178992e+00
5.348771899316719e+00, 3.079897204830948e+19, 1.143428515290954e-01, 1.360631574723775e-01
2.448573537480954e-01, 3.125491474230058e+18, 7.811845388276373e-02, 1.298519988400731e+00
4.028622292793337e+01, 5.291853443096236e+19, 6.605832435603641e-01, 1.139818854168746e-01
2.375828885272531e+01, 4.200242240854434e+19, 3.808224106039155e-01, 1.178947907081837e-01
2.511901225311401e+01, 7.046188442370218e+19, 4.688590611707364e-01, 1.069340545489085e-01
4.653286744640359e-01, 7.373606281940142e+19, 5.174116689045649e-02, 1.345303558732124e-01
6.494253009942877e+01, 1.033543059895446e+18, 5.279703994726407e-01, 5.899521108082800e-01
2.282612052991730e+00, 3.029744083255455e+18, 8.751670260942353e-02, 3.544955388136362e-01
3.179802478780847e-01, 2.297404531739583e+18, 9.125073573405325e-02, 1.076818348152799e+00
7.086898166012615e-01, 6.683571984518020e+18, 6.380194708642498e-02, 3.608900173337531e-01
2.053018857450186e-01, 3.167116986858061e+18, 7.138817308509555e-02, 1.586413155154965e+00
2.757407996556269e+01, 6.430049449083228e+18, 2.688427678868816e-01, 2.250593342181977e-01
3.053554904630208e+01, 3.498706216886351e+18, 2.791094528331418e-01, 3.037257342487943e-01
3.204724234922821e-01, 3.505556019392416e+18, 8.067048867909271e-02, 9.396861458506898e-01
5.446552255298282e+01, 8.303575237239633e+19, 1.016301899135489e+00, 1.073562214490451e-01
4.930923508371955e-01, 9.241334934149715e+19, 5.444597226295003e-02, 1.208030528911695e-01
4.327313501263518e+00, 1.716644325950907e+18, 1.179948865957947e-01, 4.442123683506033e-01
3.061570360773219e-01, 2.358834599174434e+19, 4.774288531861896e-02, 3.442872582334406e-01
2.701437492452323e-01, 3.059301817126705e+18, 8.122972039696336e-02, 1.171165486346255e+00
6.106294847662691e+00, 1.274589595316133e+18, 1.394060268885287e-01, 5.001898525602779e-01
5.134414268309928e-01, 3.775753975129817e+18, 7.892169671684655e-02, 5.977955231995025e-01
2.767757667931717e+01, 9.833756833306501e+18, 2.879533946229011e-01, 1.861395684727908e-01
1.315949478657194e+01, 1.246573019005399e+18, 1.876275641022411e-01, 4.969275311719483e-01
5.866901055739550e+01, 2.660427300013842e+19, 7.292505974886511e-01, 1.363615645104275e-01
5.513292575028388e-01, 1.460726420482213e+18, 1.057791620376230e-01, 7.764230521783426e-01
1.745143599277859e+00, 4.248237359014982e+18, 7.595754310192414e-02, 3.142884109146397e-01
5.724389125489327e+00, 2.185233184567204e+19, 1.127156397174425e-01, 1.518888538514224e-01
1.013904851100802e+01, 1.353673106966939e+19, 1.506896918941373e-01, 1.737672411279878e-01
3.311168345049850e-01, 7.010139758340716e+19, 4.994478915472595e-02, 1.713727063731141e-01
5.002182268501414e+00, 3.116117274370577e+18, 1.093985962289153e-01, 3.466039413692882e-01
1.195377631503445e+01, 6.272696837720477e+19, 2.408151051009903e-01, 1.104818096408032e-01
2.826290279116257e+01, 3.402397246130874e+19, 4.141734172178896e-01, 1.237654616088392e-01
3.419195472203953e+01, 4.081058293809100e+19, 5.209328830852960e-01, 1.192867742613144e-01
4.662073051878554e-01, 1.103177282649933e+19, 5.606218088138888e-02, 3.756115647051606e-01
3.305381392183093e-01, 1.507705060339507e+18, 1.020129747824234e-01, 1.142414507168446e+00
1.305782994483057e+00, 1.305783534468668e+19, 5.486364069695225e-02, 1.928103204894232e-01
2.778672213723260e+00, 6.515976029767234e+18, 7.711654976318504e-02, 2.509381347377103e-01
1.337234789088963e+01, 3.342061757171495e+18, 1.682498709558943e-01, 3.182491880897167e-01
6.656149389588525e-01, 5.213881155410349e+18, 6.954275691977682e-02, 4.266132634312891e-01
6.464585558802566e+00, 3.195311679752264e+18, 1.204777976512086e-01, 3.405407287744348e-01
4.597161850355759e-01, 9.231434402601363e+18, 5.903803229195559e-02, 4.218318097877019e-01
3.675889999241103e+01, 1.864151613784492e+19, 4.278755419473358e-01, 1.472585686400987e-01
1.637361291538094e+01, 1.800388669165767e+18, 1.985893462829659e-01, 4.211155587610667e-01
4.164323722659841e-01, 6.326450032443280e+18, 6.688523928961407e-02, 5.659909792127092e-01
2.868287074527652e-01, 1.863785384765311e+19, 4.900925717573900e-02, 4.311308102328562e-01
7.206095966123442e+01, 4.192079627722503e+18, 5.512313666401056e-01, 3.016534786541433e-01
2.301996328814465e+01, 1.162640623083948e+18, 2.523040375979024e-01, 5.076935577342280e-01
3.345914823229247e+01, 1.672929668382625e+18, 3.074776483419368e-01, 4.384568345151282e-01
3.119394050798189e+00, 1.490054435376436e+19, 7.591163098413915e-02, 1.764894186118809e-01
8.504394374314727e-01, 3.177737005191261e+19, 4.818744444714456e-02, 1.433955535732301e-01
3.135382079455598e-01, 6.662779950027710e+18, 6.531571176789516e-02, 7.304667999737552e-01
5.958962524884298e+01, 5.294262904251125e+18, 4.805735478887438e-01, 2.598635939595136e-01
3.738675343350074e+01, 1.606013946594083e+19, 4.148001524603333e-01, 1.549006909308025e-01
1.001991011983741e+00, 4.321896301997032e+19, 5.017171420970441e-02, 1.209878319959585e-01
5.158587238337226e-01, 5.571570267935275e+19, 4.950644970215367e-02, 1.418915869030420e-01
1.027752949056836e+00, 4.501336038163562e+18, 7.220504303922974e-02, 3.595037118804221e-01
4.334572543397375e+00, 1.705523700887961e+18, 1.182252301890531e-01, 4.453598355906608e-01
3.050740828430742e+01, 5.592876355795581e+19, 5.210286031149244e-01, 1.117081578077189e-01
5.156956883781749e+00, 3.129878475201266e+18, 1.105720377797140e-01, 3.458003294051276e-01
5.860910138593901e-01, 9.370215282311622e+19, 5.502737608657709e-02, 1.114220531894806e-01
3.708298425117718e+01, 5.644727603438253e+18, 3.307600866250728e-01, 2.411887949093162e-01
1.691433006759864e+00, 5.900940475294729e+19, 6.241110529513290e-02, 1.068309949494827e-01
3.097211151717227e+01, 5.927277095779872e+19, 5.381178499679181e-01, 1.105828833309460e-01
6.011220209321788e+00, 9.541314388084935e+18, 1.078214357174514e-01, 2.098427415726497e-01
2.570034513427222e+00, 4.816861556766459e+19, 7.631550011200641e-02, 1.170035747347399e-01
9.559478285992404e-01, 3.254185164548318e+18, 8.080123283106311e-02, 4.313210883388400e-01
6.311875636404775e-01, 2.528771770760120e+19, 4.793718344534659e-02, 1.848479900950974e-01
5.667695632713506e+00, 6.461381793206189e+18, 1.054960562735629e-01, 2.497573690287452e-01
1.429598446408185e+00, 3.876139579025469e+18, 7.668913630820599e-02, 3.421418555733510e-01
2.774258309654458e+00, 5.209509967815095e+18, 8.038691304061822e-02, 2.771439967147488e-01
1.480683582172185e+01, 1.519913838237288e+18, 1.928471132091492e-01, 4.555332435028213e-01
8.808095976994363e-01, 3.680473900113481e+19, 4.863052291914836e-02, 1.331118015357582e-01
9.079568723187689e+00, 9.491768793401160e+18, 1.356730107569712e-01, 2.033188908517700e-01
2.216606591124919e+00, 3.082088306496114e+18, 8.662982470634446e-02, 3.526631396195317e-01
6.447255696706735e+00, 8.738318576491956e+18, 1.117993407282357e-01, 2.169461115922368e-01
2.056933549286728e+00, 1.550111499118154e+19, 6.168857404374678e-02, 1.714693036738955e-01
8.974391952474125e+00, 1.947253926218063e+19, 1.477679675610354e-01, 1.533945712967928e-01
1.973253455959606e+01, 2.867350259387027e+19, 2.899454700304533e-01, 1.296100400418892e-01
4.320629883569635e+00, 3.812688288749204e+19, 1.032214200672956e-01, 1.280257088269508e-01
2.354814514795686e+00, 1.200099143770596e+18, 1.145556968082163e-01, 5.091002487823816e-01
2.250830823899393e-01, 3.585919398216699e+19, 4.307356508585614e-02, 3.708783500249570e-01
2.865117353701599e+01, 8.270571294876749e+18, 2.865079981806805e-01, 2.005968786596793e-01
1.984418996223291e+00, 4.222462029933674e+19, 6.400231219155918e-02, 1.187125738047922e-01
2.719805876792635e-01, 3.562587301750913e+18, 7.782650352481126e-02, 1.107256341797747e+00
6.292937621491377e-01, 1.781047810908184e+18, 9.977569512715231e-02, 6.767033442538485e-01
7.872695432203066e+00, 2.514901101524844e+18, 1.353392668690694e-01, 3.756896047138697e-01
1.441069214756831e+01, 1.682834009398519e+19, 1.986708944410142e-01, 1.554964430229036e-01
2.069338883938438e+00, 1.813349290478973e+18, 1.004652389126424e-01, 4.423779400286042e-01
1.494275240268301e+01, 4.580208058564866e+18, 1.767764942123324e-01, 2.713869171173983e-01
7.100886065886725e+01, 1.371984009559619e+19, 6.882163224421742e-01, 1.725803619776944e-01
9.603837099087098e-01, 7.999817249266646e+18, 6.001759485047757e-02, 2.771478610793239e-01
2.802032565563791e+00, 7.714345779810639e+18, 7.535730484968538e-02, 2.328994322812607e-01
4.499877904830962e-01, 9.554720607638974e+18, 5.849546023110221e-02, 4.215319230015878e-01
1.981734415636361e+00, 1.805215991239026e+18, 1.001919845126567e-01, 4.454212471909689e-01
5.594505736670258e-01, 7.333977886934918e+18, 6.270848860361314e-02, 4.067205714381413e-01
5.353309716376552e-01, 2.903481466669193e+19, 4.767135764271761e-02, 1.902636197663971e-01
2.069371511218900e+00, 2.705262587958538e+18, 8.905318116548305e-02, 3.754784898278549e-01
1.236572561917356e+00, 3.212100374591449e+18, 8.115384548318427e-02, 3.903124673582752e-01
3.861515718298874e+00, 1.038007331871510e+18, 1.287699555263301e-01, 5.324067444551728e-01
7.009435931864549e+01, 1.234196426514381e+19, 6.591154232727278e-01, 1.796424439615144e-01
4.451099760137600e+01, 2.787655203140622e+18, 3.682373109078008e-01, 3.491543315959300e-01
1.659202503000175e+01, 1.138376023874997e+18, 2.121963233189589e-01, 5.124936235330905e-01
8.073198055685696e+00, 2.590664665706065e+18, 1.361715193158707e-01, 3.702812934838208e-01
2.408524438248371e+00, 3.441359296098877e+19, 6.948289386652345e-02, 1.284345111579938e-01
7.849539536746872e-01, 1.174906968915745e+19, 5.406324070477929e-02, 2.492084411511891e-01
2.579394366652605e-01, 2.543799125519967e+19, 4.589840782545673e-02, 3.954610735206616e-01
4.005792770750092e+01, 1.116540473649090e+19, 3.978118401766285e-01, 1.781361483472807e-01
1.445373465972596e+01, 6.259123664584249e+18, 1.743298766640929e-01, 2.347237455851027e-01
4.341017319707476e+00, 7.846879735832337e+18, 9.165540284627292e-02, 2.313485557757474e-01
2.890948080582156e+00, 5.055739368486618e+18, 8.200022492247212e-02, 2.807653820648447e-01
7.056345936497322e+00, 5.547364923013603e+18, 1.183190134634865e-01, 2.639525650112201e-01
5.719106353636601e+01, 8.240579311298434e+19, 1.061696071001080e+00, 1.078349916648256e-01
9.065111692209074e+00, 4.690171895559045e+19, 1.810428413584190e-01, 1.188228208653504e-01
3.083413752376337e+00, 3.668639752306123e+18, 8.969307751272723e-02, 3.230807209756009e-01
5.049385381478068e+01, 6.549324486234533e+18, 4.315452063257132e-01, 2.295986683454899e-01
1.011546226081350e+01, 6.125864701002942e+18, 1.419590414062813e-01, 2.447264690491089e-01
2.515368310237371e+00, 4.275883104928369e+18, 8.160868075190507e-02, 3.031567923543991e-01
1.210617785313259e+01, 3.307470360914159e+18, 1.598977710316794e-01, 3.221098744212133e-01
1.174878388717287e+01, 5.414823624919196e+18, 1.541248118701944e-01, 2.556490974981563e-01
9.934875772982875e-01, 4.971649345201490e+19, 5.098385675664693e-02, 1.154481958480011e-01
5.431205788829937e+00, 1.493853020537999e+18, 1.301079605023838e-01, 4.704210867820845e-01
4.822274077754327e+01, 2.504284751608220e+19, 5.986394746445535e-01, 1.366410391657206e-01
4.076826651366517e-01, 1.205208584975645e+19, 5.500720571848845e-02, 4.019959551230013e-01
3.487133565171405e+01, 4.071123720912857e+19, 5.298236413412484e-01, 1.194264996199058e-01
3.291291444973581e-01, 2.931885541483599e+18, 8.549455483916617e-02, 9.714741591535212e-01
2.763841359913840e+00, 3.175006635198142e+19, 7.477852249859111e-02, 1.330945087703603e-01
6.145444755254601e+00, 4.048269755430483e+19, 1.327544007551604e-01, 1.253049315380126e-01
3.959062243163297e-01, 2.617526323883261e+18, 8.955216452389067e-02, 8.490109243335058e-01
2.301939672831008e-01, 8.273263777739842e+18, 5.695931371137084e-02, 9.358102803276712e-01
1.649218830256511e+01, 3.505227521667917e+19, 2.657140187175713e-01, 1.238016061922946e-01
1.456395613218184e+00, 8.887391363855519e+19, 6.364809972086641e-02, 9.634042859162380e-02
7.994386099586497e+01, 6.144124973942594e+19, 1.314082737112567e+00, 1.163614429988543e-01
5.929516438592518e-01, 2.256128140572936e+18, 9.294957084856016e-02, 6.518665881260541e-01
5.205438751599569e-01, 4.263562155136623e+19, 4.808011155689752e-02, 1.591085444239286e-01
3.945399502809774e+01, 2.931799763837842e+19, 5.288688205859147e-01, 1.295884281438316e-01
9.093493897498762e+00, 5.456631019226718e+19, 1.883511478055128e-01, 1.148867144057895e-01
7.513960651881312e+00, 4.079483334793766e+18, 1.248227634184249e-01, 3.024426355587393e-01
2.949923992442591e+01, 7.187333271458308e+19, 5.462924196309935e-01, 1.068684655291160e-01
3.552847904184935e+01, 2.900151423922985e+18, 3.112181565601417e-01, 3.360879422985825e-01
3.369288670402292e+01, 1.052449290756492e+19, 3.407616222428682e-01, 1.813171470322291e-01
9.375820899380317e+00, 6.109256821343498e+18, 1.362757254680239e-01, 2.467437475219401e-01
4.118743001896282e+01, 2.452309575512207e+18, 3.483485374739289e-01, 3.698302637067536e-01
3.714254486964529e-01, 2.614613139104037e+18, 8.937452453947572e-02, 8.989661520730542e-01
4.098666473420053e+01, 1.746634403425880e+19, 4.602441709090855e-01, 1.511394671199977e-01
4.815496723285276e+00, 2.169333541248038e+18, 1.158230229464560e-01, 4.045456308433529e-01
3.401892819353442e+01, 3.085747707972069e+18, 3.014057200140797e-01, 3.249455132272338e-01
2.550665713304712e+00, 4.631293897777047e+18, 8.037540647187670e-02, 2.924571399729274e-01
4.145071347755287e+00, 7.731473494794302e+18, 8.973360429508546e-02, 2.329979696218827e-01
3.749896385129479e+01, 4.441449576986267e+19, 5.828785022754622e-01, 1.175874039089250e-01
4.784934178237849e-01, 1.949241104955687e+18, 9.778308873452891e-02, 7.936776499596992e-01
2.141822346198514e-01, 6.077909192876911e+19, 4.311861806698184e-02, 2.829960170034280e-01
3.653212598250548e+01, 1.072774448190157e+18, 3.407796230370316e-01, 5.369832380356524e-01
2.232300379458260e-01, 9.984456334688061e+18, 5.331039199511083e-02, 8.758136937435561e-01
1.506404042250008e+00, 4.095057372090993e+18, 7.564132521907110e-02, 3.290271436818761e-01
5.790633381911135e+01, 7.187734315765435e+18, 4.913827454195815e-01, 2.228342398126143e-01
3.039428357761956e-01, 1.280020688660648e+18, 1.036600480779288e-01, 1.267201210692235e+00
