4.608382787783396606e-01,2.244853145677512704e+18
1.175767626221295714e+01,1.175017314771245312e+18
2.498455851401333305e+01,2.361531482224961946e+19
2.191997873486101478e-01,6.883900540508905472e+19
8.019989978273468267e+00,1.846932977812816896e+18
3.754466308657258833e-01,2.012509093925683200e+19
3.245045566268831561e+00,4.129167522465705472e+18
7.360632540306574212e-01,2.511126621283780608e+19
2.753056619847524367e+00,7.463336363934900224e+19
3.984558295384127646e+00,7.040551042187964416e+18
1.922237435049383159e+00,3.888646234545817600e+18
3.924224405595884235e+01,7.028511646357528576e+18
3.640280168193675614e+00,1.462906565186049024e+19
5.738633826438884000e+01,1.479135440877036339e+19
1.104844382327358687e+01,1.174260871856848896e+18
3.118764410737993042e+00,3.158268838201550438e+19
1.799296893900293881e+01,5.474857445601379123e+19
2.548552476423696689e+01,6.956161811990948250e+19
4.315480455137780780e+00,2.049198384432242688e+18
2.666185513457124401e+00,6.229512521123829760e+18
3.778504485559621706e-01,4.881130591761464525e+19
6.284747273668827017e-01,1.148122322594514944e+19
3.814175982715976576e-01,7.177095175889833984e+18
1.642677024294773602e+01,3.816295348220630630e+19
3.928077856149772562e-01,7.986969111247602688e+18
5.481127490020113413e+01,7.358417570955119821e+19
9.552175734407902796e-01,6.937498327484231680e+19
8.952389242688971294e+00,2.029758745090164326e+19
2.135283743822305458e-01,1.038403628876345139e+19
3.157136268865416895e+01,7.458391160011886592e+18
4.206283378725158428e+01,1.113291067273142528e+18
5.354664318462336592e-01,1.152359346442118144e+19
6.249497995804289019e+01,5.963987748252263424e+18
4.223657291847871420e+00,4.094765960728881664e+18
4.213905720288118495e+00,3.858868706890664346e+19
1.503948296380482219e+00,8.083756099839111987e+19
6.992782087115553269e-01,6.215287183426762342e+19
3.375725888165944877e+00,1.660918802740422451e+19
7.658664037782914136e+01,9.965554102760464384e+19
5.911831353826045188e+00,5.226380999792112435e+19
1.302173970176323259e+01,2.633428765432663040e+18
1.899215056095327814e+00,2.126688353987369728e+18
9.562784589801336388e-01,2.202888708497949440e+18
5.838677857785569358e+00,1.316750452311564288e+19
4.988420519401488562e-01,3.862476552645351014e+19
6.163360090244527356e-01,3.892845090074411827e+19
4.484331147148082408e+01,9.039362544725285274e+19
5.760718216504784550e+00,1.038865398212891136e+18
1.307314809977867931e+01,2.727607016198726042e+19
5.601827249443110945e-01,1.791361038525128960e+18
4.287824739532057339e-01,1.470314248316501811e+19
1.486015849560027968e+00,1.474712708158970880e+18
1.395194332666873294e+01,9.943379892216507597e+19
4.932882505690884822e-01,6.613630251044845158e+19
2.120625190528176773e+00,8.708934082874267648e+18
1.543783168273642703e+00,6.805642123398650880e+18
4.531930574754286511e-01,2.731133278276704256e+19
4.965752189233008806e+01,1.520049568887524352e+19
5.705470276950141972e+00,5.672250297431923917e+19
4.139713266336497810e+01,3.148901382452079821e+19
2.188316370840911684e+00,5.588842819308297216e+18
2.104851058232796390e+00,2.232098867416336384e+19
3.983324527601934117e-01,7.049640475377545216e+18
8.526536082592479637e-01,6.384454300074987520e+19
8.519278399953709169e-01,1.027650474748616192e+18
1.236996524146095489e+01,2.622136009765172224e+18
3.758147766405608081e+01,2.289920809268294042e+19
3.637020005055224203e+01,1.402521603782383616e+19
4.924820799948659555e+01,9.462954183777069056e+18
4.056608765651671944e-01,1.449447740171202816e+18
6.650062535969395583e+01,2.090449072676097638e+19
2.876428637727141790e+01,3.448698785398571827e+19
4.887090132575338863e+00,1.765331139548593357e+19
9.221020432354519514e+00,4.312715565356725760e+18
2.411704463703673973e+00,6.963008546197764506e+19
2.529230614685769596e-01,2.896665697307112448e+18
3.012515647832201893e+01,4.114362548478347264e+18
3.683956480883534002e-01,1.544714534782179328e+19
1.703142793831924351e+00,2.903578548108033024e+18
2.813266789843552829e+00,4.560500845194360320e+18
6.140656251594389659e-01,3.910230180153665536e+18
3.771329182291751625e+00,7.109034739788283904e+19
1.724107189261491424e+00,1.072525392471787110e+19
1.128740533606671148e+00,3.309210750938297958e+19
4.194676858488151971e+00,1.077596057136460288e+18
2.494816353311312795e+01,1.263245193830330368e+18
2.196949307951233887e+00,7.752466340822172672e+18
7.570565326777328741e-01,2.336431325679744000e+18
2.961458889681348516e+00,2.676379380444901376e+18
5.032853796855545880e+01,4.458164368069762560e+18
1.977923879071775248e+00,1.162341285108465664e+19
6.080416366639614267e+01,6.934760757059967386e+19
6.742092906319885337e-01,2.391454583586453094e+19
3.130851565138400017e-01,3.372095356396523930e+19
8.705571759872059445e+00,1.167101572154200269e+19
7.800630867020611481e-01,7.974638413805413376e+18
1.455808402777977406e+00,2.767171810781649408e+18
5.496716713817686184e+01,5.334093644738269184e+18
2.158071631432859849e+00,3.628559093161603891e+19
1.882153231717876185e+00,1.094424010457017472e+18
6.496696183347573594e+00,1.317741950398865408e+19
4.263090196728893666e+00,7.582089946735289958e+19
1.226697821324260751e+00,4.686250404850590720e+18
1.443050878479234633e+00,1.628034353409677722e+19
2.544686088516016076e-01,1.618503330022066995e+19
4.397517683706107405e+00,3.193992908481955021e+19
8.815495701733576439e+00,5.084889468715293901e+19
5.748470985729097205e-01,3.327566214997551104e+18
2.103881773235635677e+01,4.196250987223152230e+19
3.381024576647575053e+00,3.496849598246209536e+19
1.095112949284849790e+01,1.744328446976659661e+19
3.912490697011353546e+00,8.802043339353051136e+18
2.626310490942089237e-01,2.715506483406770176e+18
4.044131331669126084e+00,1.139577335088482509e+19
7.398158609826269050e+00,1.696270666768742656e+18
3.593241188525960972e+00,5.743567992671253299e+19
4.065990235701837374e-01,9.337141732446756864e+19
3.745365848825021327e-01,9.193236678950654771e+19
1.911699132633980280e+00,8.587127794457167462e+19
2.253637460483713273e+00,3.921604029067882496e+19
1.241360730019281933e+00,2.019783297416261632e+19
5.518372427616019849e+01,1.884091738166663424e+18
2.881912235785144460e+01,9.601791031776573850e+19
5.994784809279919413e-01,1.631346880259784448e+18
1.693331851847248215e+00,7.221889550222603264e+18
2.789394770240116728e-01,1.230544542836512768e+18
6.003610296383365963e-01,4.045326697042176000e+18
3.663085748386060714e-01,9.976220642583013376e+18
1.113389207014822624e+01,9.545678465058874982e+19
3.031240497506371145e+00,3.677057222166876570e+19
7.286619138650994643e+00,1.863684499766471680e+18
2.159250651348458283e-01,1.294174098938229760e+19
5.836715750198134600e+01,3.754878801617446400e+18
4.273043386061316795e+01,1.255365721905645568e+19
1.649940282503466804e+01,4.988774581104252928e+18
7.361184298185533237e+01,1.965255591619197440e+18
1.029932669610335694e+00,8.716495369994939597e+19
6.765221051819098363e+01,8.693565858457221530e+19
1.347391953595019620e+00,7.134418146259025101e+19
3.150729101273623911e+01,1.159223432683936154e+19
3.734916684703092904e-01,1.184621011413766758e+19
2.867011978813358564e-01,6.911808754318638080e+18
1.253224935192070433e+01,8.553859142985853952e+18
1.810269971854914317e+01,4.062692880263756186e+19
2.943234438327960234e+01,2.162776854275265280e+18
4.942803885268819641e+00,1.993388137345119027e+19
7.155988567673992051e+00,4.197876415639177728e+18
4.768423651521529472e+00,5.829444930481719706e+19
3.628528539122685359e+00,3.906637987725574656e+18
1.188196143157833840e+00,3.042614895649828454e+19
6.741512881522277567e+00,1.958599331485034086e+19
2.113714421780758801e-01,2.511714678866142720e+18
3.956317222907471631e+01,3.854218630963485901e+19
6.526396126890052773e-01,1.875271688128407142e+19
2.127838516909443456e+01,5.978946779267394765e+19
4.079223197880842422e-01,3.308099591610139136e+18
2.213090589521795160e+00,8.128243786595396813e+19
3.616075064271625505e-01,1.826406244512373248e+18
7.167314742582512332e-01,2.344503769394205184e+18
1.299150235259438091e+01,2.755286922220018074e+19
2.787139978379066796e-01,5.355679386255870976e+18
1.657817651312059937e+01,1.677986770999922688e+18
5.840841534953014058e-01,5.000012020955028480e+18
9.234828184249397331e-01,1.114967635542344499e+19
1.020658919973601897e+01,1.500849011992205824e+18
9.593559894223275819e+00,3.354560185921903002e+19
7.327163508021294547e+01,3.802625641173003776e+18
5.243446356006572273e+01,8.335889188230737920e+18
2.352330427841619886e-01,7.138880923542748365e+19
1.547481189836231508e+01,5.599608976592275456e+18
2.824096581337116052e-01,2.972698833169068544e+18
3.466354770967277510e+00,2.411326959261135258e+19
3.449554167008463956e-01,2.418971501825304166e+19
2.328668015857364271e+00,8.363424815280611328e+18
3.421848199084036035e-01,2.483613685702866944e+18
3.719677207340415404e+00,9.663067297796318822e+19
1.411847603494938763e+00,6.465123992889067520e+18
7.666971210491618116e+00,2.241674041161637478e+19
7.042801385375138068e+01,1.037048425216593920e+18
3.106594661889813480e+01,2.482039304399951872e+19
5.077083362737339067e-01,1.043629949854269440e+18
1.848574956309199324e+00,6.064681995641798656e+19
3.229695848849999384e-01,4.440499784570183680e+19
3.578730047793154512e+01,3.298458679869498368e+18
7.841042143623132565e-01,2.434157967863039590e+19
6.436036417083984773e+00,5.856188006859153408e+18
1.626722493544610515e+00,4.844318759199212339e+19
3.038062340211221457e+00,1.456974354976521421e+19
1.562988613100759672e+01,1.257027302397426432e+18
5.661541059588600433e+01,8.042814198428124160e+18
1.484545636317983197e+00,8.102215914900327424e+18
1.956739733203347154e+00,1.108483196078255309e+19
4.043930389398564529e+01,7.673056023965512704e+18
5.591441165297439397e+00,2.561889319576240640e+18
8.298447910080332113e-01,3.352165563987147776e+18
1.109468074548949446e+01,3.445806008286132634e+19
2.961528871505158023e+01,2.438127641023612109e+19
1.178577976686953077e+00,3.152678447660419482e+19
9.665049663943037217e+00,1.657322353670698752e+18
1.075027464959492818e+01,5.723969927519809536e+18
1.817946778460254009e+01,2.891794180760544256e+18
7.435329392016059025e+00,2.550721661758870528e+18
3.732866402549596785e+00,7.851967809367306240e+18
2.684814340063168103e+01,2.590400384492278579e+19
4.483919508730634718e+00,2.178563221850285312e+18
4.574834055558596901e+00,1.893114152411725312e+18
2.274579361342032868e+00,4.573643649460391936e+19
2.715819154127747126e+01,4.662786983682587034e+19
6.831627771953887418e+01,1.507038478537495552e+18
1.954318374915369860e+00,5.930881482228406272e+18
1.612859495611128846e+00,2.051435611757872742e+19
9.748451728314208031e-01,1.431349033197990093e+19
9.208048526067224016e-01,6.359095575581677568e+18
6.999933187332822992e-01,7.064624251776848691e+19
1.190542090521586616e+01,4.274631601690227200e+18
4.151736206212516045e+00,6.099192535319518208e+18
8.970588808301027672e-01,1.250051004221138688e+18
1.414206349950392072e+00,1.487589572142323712e+19
3.351214425480972259e-01,7.019167489734622413e+19
4.933419935206233120e+00,1.310901569489159936e+18
2.149094773145875159e+00,1.873002578560550656e+18
3.287221963578561001e-01,2.594660540871623680e+18
2.227699732427128865e+01,1.732468559030041395e+19
1.801528220070185782e+01,4.329109850835513344e+19
6.026046457598330619e+01,4.802135984361456640e+18
2.156168712873468785e+00,5.501996598243596288e+18
3.645659326080819795e+01,2.826286634639314432e+18
3.812433746170675875e+00,2.331859749454685184e+18
3.996455782200705742e-01,3.949436552335310848e+18
7.500581802204504811e+01,6.422770539047622656e+18
4.893824772970333470e+00,1.925080355535408384e+18
5.414008904823806034e-01,1.022461020832183706e+19
1.714725138944902749e+00,1.097309086451872973e+19
4.557505748559810499e+00,1.165681102055460454e+19
1.471570307829320257e+01,1.139620894627205120e+18
2.925378896835663767e+01,1.515878522018625792e+18
1.877856204395220274e+01,2.378742050747276800e+18
8.476321959835100728e+00,7.863372177330100634e+19
5.938804172438407747e-01,2.570831909337663898e+19
2.673671288499841125e+01,2.173784161756912128e+18
2.696873294135605192e+01,1.584324073385661696e+18
2.131552697024167387e+00,2.542436760024709530e+19
1.074299969867823989e+01,2.995023478146033664e+18
2.572835175703518384e-01,2.484972982738318131e+19
2.581960316690179624e+01,1.554574888413537024e+18
7.053920271009065379e-01,6.294282984205795328e+18
6.002245429988078307e+00,2.129433977716822272e+18
4.997190877959424071e+00,6.724397195370569728e+19
8.040300133271300886e-01,4.723317566738670387e+19
1.061562168518024940e+01,7.321776282466775040e+18
2.276784946814773392e+00,8.259801038417673216e+18
3.930510212238476075e+00,6.346983748513347174e+19
6.750191357719829455e+01,5.921090476891111424e+18
2.281181289401199130e+00,1.514559066793032448e+18
2.398872424717882623e+01,3.757400709398931046e+19
4.698983605700404187e-01,5.491245226039426048e+18
1.964355094035503413e+01,8.231873997943419699e+19
1.134084284869004255e+00,2.035254123317591654e+19
2.279425635525813565e+00,9.320320019275640832e+18
5.071304171763767465e-01,2.755869985177390080e+18
5.819634482380065776e+01,2.447731458105151078e+19
1.708988215842284442e+00,9.983743872562480742e+19
2.019104571304705331e+01,5.487118616846563328e+18
8.607903661924323213e-01,4.804950949182312448e+19
3.492731312087093087e+00,8.640406999528167834e+19
3.123608903904512846e-01,3.373095981083304960e+18
3.315237851805520553e+00,4.012440722412894720e+18
1.452763886736505050e+01,1.095906845134282138e+19
2.874631459483917850e-01,5.270011546673709875e+19
2.921746094649602554e+00,6.890701039820681216e+18
5.092789398405354717e+00,1.997253913656966656e+18
5.706732015315318307e+01,1.737923097166589696e+18
7.847469112225915033e+00,7.802588208761043354e+19
2.367705733744173102e+01,1.248395243183894323e+19
2.683410600610849350e-01,9.863808298294478848e+18
4.323946933653547653e+00,6.478619639646311219e+19
3.693877316962608859e+01,5.059415590779612160e+18
1.957493442367764658e+01,9.555673876874072883e+19
5.883736094405195871e+01,2.540973486771691520e+18
3.746490399656202896e+00,7.629440319060379238e+19
3.258484477885341124e-01,8.734724613823075123e+19
2.548193291645203806e-01,6.769164029648555008e+18
9.925377185521957912e+00,7.546049911221575680e+19
1.604791907881173785e+01,1.380134529042455552e+18
4.908654506997184974e+00,2.575410176529755648e+18
9.634237363475598670e+00,4.462498891415077683e+19
1.807102928777790396e+01,5.339900932010940006e+19
2.377800986247039106e+01,2.272818868026605568e+18
1.760851925590012135e+00,9.471067425288526234e+19
1.622137090047929497e+00,2.554122495342467584e+18
4.358105546621569459e+00,5.500754831862407987e+19
2.095546480843867299e-01,1.426168035870338048e+18
1.803296956703962506e+00,2.168536914492898560e+18
1.482946791906645911e+00,2.183952952530856960e+18
3.280465452305445950e+01,6.593065797552295117e+19
8.754299809335502891e-01,1.941817008910749696e+18
2.098036058904356693e+01,3.385700305438294016e+19
5.677836286914580199e+00,2.341457683766707200e+18
4.703398571198378164e+01,4.584362203767707238e+19
5.685576583746705381e-01,4.078348010891946496e+18
1.381991375967463931e+01,1.070491317669161165e+19
8.398501936406821411e-01,2.952467941475108864e+19
3.153241571105703245e-01,1.695184910219946394e+19
9.699048379047132684e-01,3.713245769471752704e+18
8.189412914055994586e-01,1.844210422076636774e+19
2.236770375241632802e+00,4.607337854160239002e+19
6.198482699917747851e+01,3.771672703890413158e+19
4.536809102534068217e+01,3.253465178850055680e+18
7.368355288060519115e+01,3.028756804614111744e+18
3.103806261162186386e-01,5.357176230131752141e+19
5.227479540333215624e+01,9.747032889776334438e+19
1.092086842072279396e+01,5.584925267325673472e+18
3.895413913868218003e+01,3.185864939012178944e+18
9.469286736791611148e+00,1.354157538211155149e+19
1.619416306124845217e+00,5.896860361112785920e+18
6.669240676375048338e+01,7.932189804216920064e+18
3.773984153734684099e+01,6.081253624932956570e+19
9.538021585659822721e-01,1.325460320076276122e+19
9.942918704848628941e-01,1.487931005194728448e+18
3.599388599312752035e+01,8.289441569815873126e+19
1.325985919069067931e+00,6.634521558790806733e+19
3.644318128594954409e-01,1.342328942876169830e+19
2.301228936862145247e-01,3.046984060414975488e+18
9.319749329063501397e-01,1.011730902746328064e+19
4.531491469779861347e+01,3.975875324713824256e+19
6.370172510013411227e+00,8.594232912163011584e+18
1.508180577058591876e+00,9.265492625427854131e+19
4.446271842789558115e-01,1.585290692779009792e+18
2.388616553011742027e+00,1.870228852436028928e+18
2.989098957075184249e+00,4.902966018387518464e+18
4.897173338457778158e+01,6.967537897269287936e+18
4.662124391497586373e+01,4.248462104454271795e+19
5.482309738111844633e-01,4.785082300824489165e+19
2.224554236145766239e+01,4.106162450076520448e+18
3.562244557916795618e+00,6.221245242737271808e+18
6.977030885815427297e-01,1.248812952557742285e+19
2.745039663812066433e+00,8.959313526152880128e+19
8.370598063308889447e-01,2.112768340028104294e+19
1.004220904964165939e+00,1.986827718711786496e+18
2.067696361584194786e-01,3.537949412618287616e+18
7.121171594488695078e+00,7.166900879924578304e+18
6.519959224864201985e+00,4.877916274484172390e+19
5.911470021791798146e-01,3.644570736391553024e+19
3.167327359241661000e+01,1.976614307272634778e+19
7.256544038220944515e+00,1.129400812721486720e+18
1.305508455971246207e+00,8.491873685787419648e+18
1.862420349772375028e+00,2.822432309836810752e+18
2.708287580951525553e-01,2.719966711722298163e+19
3.567303328008188945e+00,7.581203222222536704e+18
3.055675306829002125e-01,2.417422106818289664e+18
1.640946407457848011e+01,1.962300003978940928e+18
4.609711186958052487e+00,2.582348478181552538e+19
3.253615863085187243e+00,4.035734124553997517e+19
4.542989264802902438e-01,7.197115284586262528e+19
4.732698090212019792e+01,2.741791009746984141e+19
3.964474188065293947e-01,2.642751999063828992e+18
4.268992368158166784e+01,1.350551391464113664e+18
4.476103692182765159e-01,5.812592192674130944e+18
5.258388649207815568e+00,2.213994588385092352e+18
6.033263158206680465e+00,2.083087403071625216e+19
1.331184374351925293e+01,4.335100127317025587e+19
9.768379353799079290e-01,1.661541972844348416e+18
7.600826941590738350e+00,1.065762997486031053e+19
1.145546295566234773e+00,1.666689035411435008e+18
8.320767821860584945e+00,4.591235990590018560e+18
5.107081413213650478e+01,1.175989612577001472e+18
7.423012802927205200e+01,5.792589869921810022e+19
1.631315073796800164e+01,4.976713165090476032e+19
1.578405609258764564e+01,1.778012914874358579e+19
2.828083997406868111e+00,1.971620479312189184e+18
3.379987068688456442e-01,8.746653118474777395e+19
6.051451925719150893e+01,4.773034735483446067e+19
5.322590206893503506e+01,9.300581477188149248e+18
8.416654927578424150e+00,1.642615317737705984e+18
2.315904610798069285e+01,2.998042311532917555e+19
6.009611343060878852e+01,1.140663873579815117e+19
6.963892112217341435e+01,5.656773606608187392e+18
4.806234276254897075e-01,5.487218332453652070e+19
1.691308834467824207e+00,6.141967853769020211e+19
2.077881050112774730e+01,2.880621286525561856e+18
3.579855348620095135e-01,9.889805978008805376e+19
2.026404366834905213e-01,3.460430702480166093e+19
1.116725929985140020e+01,2.276122941892298342e+19
1.517569336011199477e+00,6.022690319748992000e+18
1.591225403199055144e+00,4.764855713063476429e+19
4.671868315493052926e-01,8.437019752285898752e+18
1.066439867615408055e+01,3.091909399930639565e+19
2.943887392672744352e-01,1.703609889735382272e+18
4.278927544940050454e-01,4.793936870912999424e+19
7.018651047683870559e+01,5.136339755959200973e+19
2.441605055583353590e+01,6.670510739012632576e+18
4.544566262281900748e+01,1.335882943470601728e+18
5.375908424801763630e+01,1.758596279148570419e+19
4.954256564065580570e-01,2.744612526929973760e+18
1.081282774589924145e+01,6.815168009864027341e+19
3.555031520795787259e+01,1.438211608024080896e+18
5.154064154719090185e-01,8.340717572809912320e+18
3.329146359270075184e+00,1.212511199701611264e+18
6.732791358722238328e+01,9.277545909643921408e+18
2.130512197068417379e-01,1.161987632999725056e+18
1.526600203042076886e+00,7.236310133675056128e+18
1.355429747999590084e+01,1.132474621013371494e+19
2.496009271346757430e+00,4.223998221958382080e+18
2.738295533518774416e+00,1.075452368858016000e+18
4.506624092352527811e+01,1.107171887753857664e+18
1.017789170108553876e+01,3.770866561971456512e+18
3.021699634333626427e+00,1.833805032718309632e+18
1.600588240195097933e+00,2.157904600710497894e+19
1.805775142854578963e+00,1.584310907111742259e+19
4.701441350565942479e+00,2.539923486323327386e+19
4.138675303983900022e+01,2.286631553103329690e+19
9.684151168573441382e+00,3.752881759209581056e+18
1.262498692590626304e+00,7.375973451089588224e+19
2.123809835511722532e+00,7.037929185352920269e+19
1.014927902242877700e+01,3.407253792016959488e+19
6.216004882932288034e+00,4.669071543708515533e+19
7.463460727180090259e+01,3.366497920512945152e+18
3.497125256983213859e+00,4.262024271797069312e+18
9.116312422831673867e-01,2.451452135226968064e+18
3.046964913300475697e+00,1.012473435484978995e+19
4.605573427781013152e+01,9.387076139066254950e+19
2.288132702125536544e-01,3.400346427632615424e+19
2.001170691028777704e-01,3.905868698154121626e+19
6.402979459923646699e-01,1.025638481881467085e+19
3.588673308936449757e-01,3.382514094836749926e+19
3.112493145352004831e+00,7.091038905388972032e+18
1.358660354499391820e+00,1.180527498359911168e+18
4.082480440033096158e+01,1.228689680006683648e+19
9.684332589180772999e-01,3.395560493629962240e+19
5.359548525623691440e+00,7.901139622775825408e+18
1.305710730168989819e+01,4.199680598894542029e+19
6.384669791166685648e+00,2.092214416771336192e+18
2.216782744662438631e+01,2.838386297697928806e+19
2.794024789760719552e-01,1.098110204656368640e+19
1.674301749024826691e+01,1.473643019684950426e+19
1.278266900942530704e+00,1.235051482102106726e+19
2.361778345184105454e+00,1.401456421968592077e+19
4.555530889811257822e+01,1.969822936560125133e+19
2.473290253230312885e+01,3.831026679884458496e+18
6.154966014710934985e+01,2.123288324348328346e+19
1.046602476722617858e+00,3.364818776884917043e+19
7.649817860363644684e+01,3.607999660009978880e+18
1.022693881299207241e+00,1.997326670939492762e+19
4.762923649293511197e+00,4.754762375430656819e+19
1.052926352768377649e+00,2.175644136998088294e+19
1.056081407018424345e+00,6.045672557630892032e+18
3.580917907938181433e+00,2.152371219420639488e+18
6.740386573372364865e+01,3.963043725927901594e+19
1.246911135391514991e+00,5.276331500840827290e+19
2.956303995625879644e+00,5.309996516079244288e+18
1.510706698039833151e+00,4.509666922904738202e+19
6.035237793087399716e+00,1.461039316248310528e+18
7.230297964072460104e+01,3.978519239860686336e+18
1.534340370656563701e+00,1.914884466441430784e+18
4.250847998550658247e+01,1.891476204022244147e+19
1.004947807043636621e+00,4.326256785969655808e+18
1.740018458626472198e+00,2.145217526289666867e+19
3.839482120256514719e+01,3.108588879873196442e+19
4.513484512438324936e-01,2.537776499965855744e+18
1.041087237008011890e+01,9.910400603913928704e+18
2.782619320893739356e+01,1.511516916243201536e+18
5.198038867927545770e-01,1.675584107533949338e+19
1.515543322480860411e+01,2.866216620229696000e+18
2.723333969347701355e+01,8.722383141997164544e+18
2.230855756989759409e-01,2.687584801955189248e+18
7.884487573010997563e-01,1.749247570855718400e+18
4.568176929054673430e+00,1.142181868260606976e+19
3.327942190276227952e-01,1.309003826482443008e+18
7.865376756673683190e+00,4.541709858358965760e+18
1.780295106473079869e+00,3.122833202424661197e+19
9.135313112746869635e+00,5.026086335332520960e+18
7.280899163316707501e+00,6.512176057783565312e+18
1.144008286507328886e+00,1.509572545270249062e+19
3.533307209949883565e-01,1.179325044235069952e+18
3.747761462722615988e+01,1.518373349057199616e+18
2.168720459186604543e+01,1.271185655467956019e+19
1.043201399444818023e+01,5.700785784222709350e+19
7.442960799682728501e-01,4.281634880434358682e+19
1.296523758306924456e+01,3.581762801896118682e+19
1.689951898983911738e+00,1.643884772606228736e+18
8.260766972971759214e-01,3.657746612983360512e+18
6.931917063572721815e+01,1.796021068779795456e+19
1.773975532636966612e+00,4.418277827137755546e+19
5.861801916351727471e+01,5.402565351502416282e+19
7.209008069649289752e-01,4.694927433706586112e+18
2.208643694701985627e+00,1.136473161764252928e+18
1.089579046778463400e+00,1.934328869261151437e+19
1.971978810782520020e+00,2.843630761426550374e+19
2.578219890322915320e-01,3.723122600348345139e+19
2.197714966608621534e-01,4.650989423222002688e+18
4.775208023546601011e-01,2.032540123197260800e+18
1.837453130946126167e+00,6.194233944692997325e+19
6.714439431074984421e-01,1.006241833564311168e+18
4.826300666988004195e+00,2.309844350533063680e+18
8.062047162228699548e+00,4.287646198679875584e+19
2.603707126941798222e+01,1.422555438365578240e+19
4.132949345082086445e+00,2.403431158126736998e+19
2.995221428869895841e-01,2.825438666404796006e+19
7.279093244945156016e+01,3.286882588367046656e+19
2.744534015296572704e+01,1.019334841789094093e+19
5.222641752778058866e-01,3.612352498990660608e+18
8.213045434506446085e+00,4.252561129030005555e+19
3.611302242343167324e-01,1.084052472927799808e+18
6.541455850534119065e+01,4.524499555713024819e+19
