3.771791097077417e-01, 3.597999747684751e+19, 2.066932443796277e-35, 4.360110752142004e-34, 9.443934475414687e-35, 4.317802923030388e-14, 4.957242707400103e-13, 3.654182078697645e-13
4.518010047497186e+00, 3.683919634468659e+19, 1.052829769792078e-13, 9.963132472752435e-13, 8.141575106616497e-13, 1.530497609233346e-16, 1.986307747248374e-15, 2.369488337474612e-15
3.952067257845378e-01, 9.579870973520783e+18, 4.841450524931136e-34, 8.248265320446082e-33, 1.019937091668052e-33, 1.754641422385220e-14, 1.738738396265830e-13, 1.326820623092228e-13
7.484414905545449e+01, 6.299800096486457e+18, 3.093572555857216e-11, 5.178345883523386e-11, 1.257048875486197e-10, 5.021784387619599e-16, 7.195288809951939e-15, 4.699285557778471e-15
6.006264007602558e+00, 6.075626057015649e+18, 1.233933661815574e-12, 1.133227949746969e-11, 4.821293992253704e-12, 2.147123223646209e-16, 4.096575913000997e-15, 1.893614451415205e-15
1.127691713915786e+00, 3.734207308157113e+18, 8.945506919755104e-19, 1.161911194566238e-17, 2.370293576186980e-18, 2.491389298699389e-15, 3.332012154017078e-14, 1.646856302776052e-14
7.950565961994754e+01, 7.786205708855492e+18, 2.807511636703655e-11, 4.289218186258927e-11, 1.253337078280390e-10, 4.124295533025460e-16, 5.738128633161830e-15, 3.991523059938478e-15
3.074540766287404e+01, 1.315655323928091e+19, 1.212825461649099e-11, 3.631302297408283e-11, 7.318331653390096e-11, 4.711808138275699e-16, 5.895435951244464e-15, 5.067285058822462e-15
1.598984632975423e+01, 2.749387888664814e+18, 1.750944714042532e-11, 9.318029234038473e-11, 5.065166198811205e-11, 1.159801986418047e-15, 1.754056641645303e-14, 9.095718045293282e-15
7.587327324422228e+00, 1.024373416357110e+19, 1.666901971569340e-12, 1.355314642290984e-11, 8.333295927346507e-12, 1.810609279875404e-16, 3.036757933653989e-15, 1.888702294459354e-15
1.025989890065934e+00, 4.930827638717788e+18, 1.197193083496171e-19, 1.709821364032113e-18, 3.477653857950226e-19, 2.584764673675115e-15, 3.570229704507432e-14, 1.888105553222697e-14
1.978547365781968e+01, 6.540288173129840e+18, 1.249330478286734e-11, 5.849932053259429e-11, 5.546785008217306e-11, 7.174646419514436e-16, 1.030520997841493e-14, 6.924390816039459e-15
1.180591578894113e+01, 1.705487524900241e+18, 1.542997663019117e-11, 9.044592871983379e-11, 3.528449131352175e-11, 1.163215147689505e-15, 1.726947933204119e-14, 7.700696370466703e-15
3.286654583436476e+00, 2.003474482351073e+19, 3.104795178394221e-14, 3.919802214716882e-13, 1.970512876912323e-13, 2.533362448224168e-16, 4.296999457140645e-15, 3.518215633661066e-15
5.280490712013204e-01, 3.222594704921848e+18, 6.336440965509434e-28, 7.620395738150204e-27, 1.016998514657435e-27, 6.809499199623041e-15, 6.021434503176259e-14, 4.976505165717488e-14
4.691770400719253e+01, 3.349491038221869e+19, 9.600950525089199e-12, 1.482521943066489e-11, 7.586189599208629e-11, 2.171469424273155e-16, 2.122163819570345e-15, 2.486305139219690e-15
4.217831572571149e-01, 8.317170881360849e+18, 1.554720489513999e-32, 2.541272689322617e-31, 3.213912567157510e-32, 1.373546330316671e-14, 1.361307541575713e-13, 1.056635291595457e-13
1.063378179823858e+00, 3.934524390694469e+18, 2.839262546290409e-19, 3.755591589546811e-18, 7.522715807909548e-19, 2.637420031450160e-15, 3.492316121306500e-14, 1.778593243806307e-14
3.993027376187480e+01, 1.360353544448231e+19, 1.443623176876562e-11, 3.453927846425128e-11, 8.753646834123876e-11, 4.293461500601726e-16, 5.316825775252803e-15, 4.602664143124961e-15
4.065874194130140e+00, 4.819600546265711e+19, 5.268260352824795e-14, 5.078698623707013e-13, 4.387905519225505e-13, 1.834306768080866e-16, 2.119237182257095e-15, 2.918757467198402e-15
2.931385622274659e+00, 8.049083725442929e+19, 5.389921260577854e-15, 5.841112572905305e-14, 5.133875547412547e-14, 3.508262621135403e-16, 3.326815337754534e-15, 5.644554950211307e-15
1.116882308245396e+00, 8.610366031919025e+18, 4.152645458077868e-19, 7.022640419392089e-18, 1.659746930436306e-18, 1.987986391383703e-15, 3.143980391569024e-14, 1.774424970163658e-14
1.326383858801921e+01, 2.293701709153280e+18, 1.530041292448526e-11, 8.821014826170736e-11, 4.022189915337407e-11, 1.097669182217639e-15, 1.657329004770434e-14, 8.028699866144271e-15
9.929583930653846e-01, 9.627861158233222e+19, 9.461936755667014e-21, 1.632002169799128e-19, 9.812754927436358e-20, 3.816177183018167e-15, 3.877957549109962e-14, 5.252314336482140e-14
2.601939775018424e+00, 1.563703851327004e+18, 4.577983843775183e-14, 4.242156482680745e-13, 9.942674213612168e-14, 1.258718239254401e-15, 1.755399617407340e-14, 6.078845426371147e-15
