Te,ne,728/706,728/668
3.620100263741772e-01, 1.355994044712235e+18, 1.058918634867350e-01, 1.077920227871750e+00
3.620100263741772e-01, 1.394144314528344e+18, 1.052420884627030e-01, 1.072273192028927e+00
3.620100263741772e-01, 1.433367924668255e+18, 1.045859924802641e-01, 1.066535521673357e+00
3.620100263741772e-01, 1.473695073069157e+18, 1.039237539707275e-01, 1.060706997058176e+00
3.620100263741772e-01, 1.515156807273287e+18, 1.032555595025633e-01, 1.054787451814522e+00
3.620100263741772e-01, 1.557785048331263e+18, 1.025816036439368e-01, 1.048776775206471e+00
3.620100263741772e-01, 1.601612615377806e+18, 1.019020888052917e-01, 1.042674914402644e+00
3.620100263741772e-01, 1.646673250898882e+18, 1.012172250621060e-01, 1.036481876759300e+00
3.620100263741772e-01, 1.693001646709849e+18, 1.005272299580408e-01, 1.030197732109321e+00
3.620100263741772e-01, 1.740633470664359e+18, 9.983232828879120e-02, 1.023822615051146e+00
3.620100263741772e-01, 1.789605394114707e+18, 9.913275186703670e-02, 1.017356727231206e+00
3.620100263741772e-01, 1.839955120144890e+18, 9.842873926897475e-02, 1.010800339613069e+00
3.620100263741772e-01, 1.891721412597859e+18, 9.772053556302158e-02, 1.004153794726055e+00
3.620100263741772e-01, 1.944944125919445e+18, 9.700839202133854e-02, 9.974175088856956e-01
3.620100263741772e-01, 1.999664235842057e+18, 9.629256581493710e-02, 9.905919743779358e-01
3.620100263741772e-01, 2.055923870931522e+18, 9.557331969319839e-02, 9.836777615987038e-01
3.620100263741772e-01, 2.113766345021471e+18, 9.485092164872033e-02, 9.766755211399788e-01
3.620100263741772e-01, 2.173236190560408e+18, 9.412564456848170e-02, 9.695859858131610e-01
3.620100263741772e-01, 2.234379192896828e+18, 9.339776587239072e-02, 9.624099726002449e-01
3.620100263741772e-01, 2.297242425528928e+18, 9.266756714034531e-02, 9.551483845229055e-01
3.620100263741772e-01, 2.361874286346218e+18, 9.193533372899464e-02, 9.478022124193503e-01
3.620100263741772e-01, 2.428324534890606e+18, 9.120135437945470e-02, 9.403725366185567e-01
3.620100263741772e-01, 2.496644330665804e+18, 9.046592081726848e-02, 9.328605285012387e-01
3.620100263741772e-01, 2.566886272524754e+18, 8.972932734595011e-02, 9.252674519367422e-01
3.620100263741772e-01, 2.639104439164887e+18, 8.899187043548537e-02, 9.175946645849341e-01
3.620100263741772e-01, 2.713354430763019e+18, 8.825384830718645e-02, 9.098436190520444e-01
3.620100263741772e-01, 2.789693411781414e+18, 8.751556051631967e-02, 9.020158638894314e-01
3.620100263741772e-01, 2.868180154978163e+18, 8.677730753393373e-02, 8.941130444242404e-01
3.620100263741772e-01, 2.948875086655989e+18, 8.603939032931844e-02, 8.861369034110005e-01
3.620100263741772e-01, 3.031840333183898e+18, 8.530210995452249e-02, 8.780892814934648e-01
3.620100263741772e-01, 3.117139768827687e+18, 8.456576713233710e-02, 8.699721174661109e-01
3.620100263741772e-01, 3.204839064926366e+18, 8.383066184913764e-02, 8.617874483250866e-01
3.620100263741772e-01, 3.295005740451917e+18, 8.309709295393962e-02, 8.535374090987943e-01
3.620100263741772e-01, 3.387709213991513e+18, 8.236535776499383e-02, 8.452242324487360e-01
3.620100263741772e-01, 3.483020857192485e+18, 8.163575168519117e-02, 8.368502480317663e-01
3.620100263741772e-01, 3.581014049710691e+18, 8.090856782750232e-02, 8.284178816155822e-01
3.620100263741772e-01, 3.681764235704827e+18, 8.018409665161881e-02, 8.199296539399638e-01
3.620100263741772e-01, 3.785348981920439e+18, 7.946262561288732e-02, 8.113881793170498e-01
3.620100263741772e-01, 3.891848037407842e+18, 7.874443882456932e-02, 8.027961639648232e-01
3.620100263741772e-01, 4.001343394920174e+18, 7.802981673437696e-02, 7.941564040689746e-01
3.620100263741772e-01, 4.113919354039157e+18, 7.731903581614849e-02, 7.854717835692387e-01
3.620100263741772e-01, 4.229662586076408e+18, 7.661236827745746e-02, 7.767452716675267e-01
3.620100263741772e-01, 4.348662200801200e+18, 7.591008178384258e-02, 7.679799200562314e-01
3.620100263741772e-01, 4.471009815045247e+18, 7.521243920027236e-02, 7.591788598664196e-01
3.620100263741772e-01, 4.596799623237653e+18, 7.451969835035246e-02, 7.503452983368613e-01
3.620100263741772e-01, 4.726128469924637e+18, 7.383211179369613e-02, 7.414825152061703e-01
3.620100263741772e-01, 4.859095924329262e+18, 7.314992662178194e-02, 7.325938588317987e-01
3.620100263741772e-01, 4.995804357008847e+18, 7.247338427253219e-02, 7.236827420410086e-01
3.620100263741772e-01, 5.136359018669451e+18, 7.180272036374111e-02, 7.147526377203185e-01
3.620100263741772e-01, 5.280868121197427e+18, 7.113816454540450e-02, 7.058070741515696e-01
3.620100263741772e-01, 5.429442920970727e+18, 7.047994037090005e-02, 6.968496301040535e-01
3.620100263741772e-01, 5.582197804514550e+18, 6.982826518688325e-02, 6.878839296936805e-01
3.620100263741772e-01, 5.739250376566452e+18, 6.918335004168442e-02, 6.789136370216710e-01
3.620100263741772e-01, 5.900721550619149e+18, 6.854539961190197e-02, 6.699424506065869e-01
3.620100263741772e-01, 6.066735642011087e+18, 6.791461214681668e-02, 6.609740976249501e-01
3.620100263741772e-01, 6.237420463635686e+18, 6.729117943017839e-02, 6.520123279770607e-01
3.620100263741772e-01, 6.412907424343282e+18, 6.667528675884572e-02, 6.430609081958507e-01
3.620100263741772e-01, 6.593331630112079e+18, 6.606711293769799e-02, 6.341236152178077e-01
3.620100263741772e-01, 6.778831988064731e+18, 6.546683029018552e-02, 6.252042300362026e-01
3.620100263741772e-01, 6.969551313412170e+18, 6.487460468382349e-02, 6.163065312577403e-01
3.620100263741772e-01, 7.165636439405710e+18, 6.429059556989988e-02, 6.074342885847820e-01
3.620100263741772e-01, 7.367238330382600e+18, 6.371495603661870e-02, 5.985912562460455e-01
3.620100263741772e-01, 7.574512197992570e+18, 6.314783287486921e-02, 5.897811663993001e-01
3.620100263741772e-01, 7.787617620693853e+18, 6.258936665578654e-02, 5.810077225302506e-01
3.620100263741772e-01, 8.006718666611142e+18, 6.203969181924029e-02, 5.722745928720614e-01
3.620100263741772e-01, 8.231984019850670e+18, 6.149893677237572e-02, 5.635854038703014e-01
3.620100263741772e-01, 8.463587110368554e+18, 6.096722399732129e-02, 5.549437337182130e-01
3.620100263741772e-01, 8.701706247492881e+18, 6.044467016716930e-02, 5.463531059871082e-01
3.620100263741772e-01, 8.946524757203022e+18, 5.993138626933340e-02, 5.378169833764883e-01
3.620100263741772e-01, 9.198231123270599e+18, 5.942747773540039e-02, 5.293387616082057e-01
3.620100263741772e-01, 9.457019132371382e+18, 5.893304457659407e-02, 5.209217634883735e-01
3.620100263741772e-01, 9.723088023280507e+18, 5.844818152398622e-02, 5.125692331600827e-01
3.620100263741772e-01, 9.996642640264573e+18, 5.797297817261295e-02, 5.042843305692406e-01
3.620100263741772e-01, 1.027789359078931e+19, 5.750751912866835e-02, 4.960701261647651e-01
3.620100263741772e-01, 1.056705740766513e+19, 5.705188415897885e-02, 4.879295958533342e-01
3.620100263741772e-01, 1.086435671575329e+19, 5.660614834199013e-02, 4.798656162276738e-01
3.620100263741772e-01, 1.117002040336357e+19, 5.617038221952639e-02, 4.718809600859131e-01
3.620100263741772e-01, 1.148428379847323e+19, 5.574465194861927e-02, 4.639782922581931e-01
3.620100263741772e-01, 1.180738884990388e+19, 5.532901945273867e-02, 4.561601657550299e-01
3.620100263741772e-01, 1.213958431359635e+19, 5.492354257179134e-02, 4.484290182503152e-01
3.620100263741772e-01, 1.248112594412570e+19, 5.452827521029978e-02, 4.407871689101235e-01
3.620100263741772e-01, 1.283227669160419e+19, 5.414326748320484e-02, 4.332368155766411e-01
3.620100263741772e-01, 1.319330690412508e+19, 5.376856585878001e-02, 4.257800323146813e-01
3.620100263741772e-01, 1.356449453590109e+19, 5.340421329818627e-02, 4.184187673264186e-01
3.620100263741772e-01, 1.394612536125875e+19, 5.305024939123348e-02, 4.111548412379908e-01
3.620100263741772e-01, 1.433849319465440e+19, 5.270671048795560e-02, 4.039899457597296e-01
3.620100263741772e-01, 1.474190011687919e+19, 5.237362982564597e-02, 3.969256427199151e-01
3.620100263741772e-01, 1.515665670762826e+19, 5.205103765103748e-02, 3.899633634699916e-01
3.620100263741772e-01, 1.558308228461425e+19, 5.173896133734546e-02, 3.831044086573903e-01
3.620100263741772e-01, 1.602150514940701e+19, 5.143742549593305e-02, 3.763499483603132e-01
3.620100263741772e-01, 1.647226284018993e+19, 5.114645208238638e-02, 3.697010225770801e-01
3.620100263741772e-01, 1.693570239162858e+19, 5.086606049682153e-02, 3.631585420609961e-01
3.620100263741772e-01, 1.741218060204953e+19, 5.059626767827777e-02, 3.567232894901669e-01
3.620100263741772e-01, 1.790206430813599e+19, 5.033708819307500e-02, 3.503959209602042e-01
3.620100263741772e-01, 1.840573066735327e+19, 5.008853431704366e-02, 3.441769677863945e-01
3.620100263741772e-01, 1.892356744831875e+19, 4.985061611155981e-02, 3.380668386007329e-01
3.620100263741772e-01, 1.945597332934140e+19, 4.962334149333731e-02, 3.320658217280542e-01
3.620100263741772e-01, 2.000335820536193e+19, 4.940671629795347e-02, 3.261740878245278e-01
3.620100263741772e-01, 2.056614350352639e+19, 4.920074433710053e-02, 3.203916927609847e-01
3.620100263741772e-01, 2.114476250764054e+19, 4.900542744957301e-02, 3.147185807327516e-01
3.620100263741772e-01, 2.173966069175109e+19, 4.882076554601746e-02, 3.091545875771839e-01
3.620100263741772e-01, 2.235129606311197e+19, 4.864675664748164e-02, 3.036994442796128e-01
3.620100263741772e-01, 2.298013951480143e+19, 4.848339691781481e-02, 2.983527806481038e-01
3.620100263741772e-01, 2.362667518825828e+19, 4.833068068998111e-02, 2.931141291373428e-01
3.620100263741772e-01, 2.429140084601781e+19, 4.818860048635629e-02, 2.879829288018705e-01
3.620100263741772e-01, 2.497482825493628e+19, 4.805714703308872e-02, 2.829585293589945e-01
3.620100263741772e-01, 2.567748358019547e+19, 4.793630926861029e-02, 2.780401953419685e-01
3.620100263741772e-01, 2.639990779039232e+19, 4.782607434639526e-02, 2.732271103243317e-01
3.620100263741772e-01, 2.714265707402748e+19, 4.772642763206494e-02, 2.685183811967219e-01
3.620100263741772e-01, 2.790630326770971e+19, 4.763735269494940e-02, 2.639130424780868e-01
3.620100263741772e-01, 2.869143429640747e+19, 4.755883129421856e-02, 2.594100606437796e-01
3.620100263741772e-01, 2.949865462608898e+19, 4.749084335970494e-02, 2.550083384537556e-01
3.620100263741772e-01, 3.032858572909492e+19, 4.743336696754576e-02, 2.507067192649065e-01
3.620100263741772e-01, 3.118186656260415e+19, 4.738637831077847e-02, 2.465039913123659e-01
3.620100263741772e-01, 3.205915406056341e+19, 4.734985166503388e-02, 2.423988919455274e-01
3.620100263741772e-01, 3.296112363945332e+19, 4.732375934947651e-02, 2.383901118054983e-01
3.620100263741772e-01, 3.388846971828787e+19, 4.730807168315336e-02, 2.344762989316124e-01
3.620100263741772e-01, 3.484190625324115e+19, 4.730275693692147e-02, 2.306560627856874e-01
3.620100263741772e-01, 3.582216728731553e+19, 4.730778128113379e-02, 2.269279781836901e-01
3.620100263741772e-01, 3.683000751547707e+19, 4.732310872927861e-02, 2.232905891254754e-01
3.620100263741772e-01, 3.786620286568817e+19, 4.734870107777635e-02, 2.197424125143247e-01
3.620100263741772e-01, 3.893155109628726e+19, 4.738451784215417e-02, 2.162819417589648e-01
3.620100263741772e-01, 4.002687241017824e+19, 4.743051618983313e-02, 2.129076502517584e-01
3.620100263741772e-01, 4.115301008629711e+19, 4.748665086977673e-02, 2.096179947177226e-01
3.620100263741772e-01, 4.231083112884453e+19, 4.755287413926854e-02, 2.064114184299606e-01
3.620100263741772e-01, 4.350122693478725e+19, 4.762913568810265e-02, 2.032863542879800e-01
3.620100263741772e-01, 4.472511398013642e+19, 4.771538256048812e-02, 2.002412277562541e-01
3.620100263741772e-01, 4.598343452553381e+19, 4.781155907498881e-02, 1.972744596612021e-01
3.620100263741772e-01, 4.727715734169281e+19, 4.791760674283783e-02, 1.943844688454872e-01
3.620100263741772e-01, 4.860727845524606e+19, 4.803346418498534e-02, 1.915696746793542e-01
3.620100263741772e-01, 4.997482191557693e+19, 4.815906704825600e-02, 1.888284994293026e-01
3.620100263741772e-01, 5.138084058322960e+19, 4.829434792101762e-02, 1.861593704850781e-01
3.620100263741772e-01, 5.282641694049456e+19, 4.843923624877081e-02, 1.835607224465364e-01
3.620100263741772e-01, 5.431266392480577e+19, 4.859365825010055e-02, 1.810309990724173e-01
3.620100263741772e-01, 5.584072578558090e+19, 4.875753683343657e-02, 1.785686550935897e-01
3.620100263741772e-01, 5.741177896516823e+19, 4.893079151509464e-02, 1.761721578937117e-01
3.620100263741772e-01, 5.902703300458263e+19, 4.911333833908120e-02, 1.738399890606341e-01
3.620100263741772e-01, 6.068773147472014e+19, 4.930508979916127e-02, 1.715706458122011e-01
3.620100263741772e-01, 6.239515293377144e+19, 4.950595476369889e-02, 1.693626423003801e-01
3.620100263741772e-01, 6.415061191157632e+19, 4.971583840379348e-02, 1.672145107978753e-01
3.620100263741772e-01, 6.595545992166806e+19, 4.993464212524048e-02, 1.651248027715886e-01
3.620100263741772e-01, 6.781108650179099e+19, 5.016226350485270e-02, 1.630920898474234e-01
3.620100263741772e-01, 6.971892028369750e+19, 5.039859623168472e-02, 1.611149646710509e-01
3.620100263741772e-01, 7.168043009303836e+19, 5.064353005369684e-02, 1.591920416693447e-01
3.620100263741772e-01, 7.369712608019784e+19, 5.089695073040235e-02, 1.573219577172202e-01
3.620100263741772e-01, 7.577056088294962e+19, 5.115873999202919e-02, 1.555033727146450e-01
3.620100263741772e-01, 7.790233082181825e+19, 5.142877550572338e-02, 1.537349700785745e-01
3.620100263741772e-01, 8.009407712907136e+19, 5.170693084930863e-02, 1.520154571545326e-01
3.620100263741772e-01, 8.234748721229541e+19, 5.199307549310277e-02, 1.503435655524962e-01
3.620100263741772e-01, 8.466429595351181e+19, 5.228707479027099e-02, 1.487180514116862e-01
3.620100263741772e-01, 8.704628704485310e+19, 5.258878997617833e-02, 1.471376955987435e-01
3.620100263741772e-01, 8.949529436181027e+19, 5.289807817717359e-02, 1.456013038436954e-01
3.620100263741772e-01, 9.201320337511993e+19, 5.321479242921292e-02, 1.441077068179753e-01
3.620100263741772e-01, 9.460195260236984e+19, 5.353878170669300e-02, 1.426557601586403e-01
3.620100263741772e-01, 9.726353510045304e+19, 5.386989096183819e-02, 1.412443444427723e-01
3.620100263741772e-01, 1.000000000000000e+20, 5.420796117493168e-02, 1.398723651159424e-01
3.734936843401356e-01, 4.000000000000000e+17, 1.278122933543219e-01, 1.218664059883226e+00
3.734936843401356e-01, 4.112538163319718e+17, 1.274899719150437e-01, 1.216299966437101e+00
3.734936843401356e-01, 4.228242536190314e+17, 1.271605936970582e-01, 1.213880738780797e+00
3.734936843401356e-01, 4.347202198463604e+17, 1.268240683124743e-01, 1.211405426700985e+00
3.734936843401356e-01, 4.469508736212237e+17, 1.264803075071881e-01, 1.208873078142572e+00
3.734936843401356e-01, 4.595256312240964e+17, 1.261292253595714e-01, 1.206282739744998e+00
3.734936843401356e-01, 4.724541738581698e+17, 1.257707384840702e-01, 1.203633457398587e+00
3.734936843401356e-01, 4.857464551028530e+17, 1.254047662394361e-01, 1.200924276821899e+00
3.734936843401356e-01, 4.994127085769418e+17, 1.250312309412795e-01, 1.198154244161019e+00
3.734936843401356e-01, 5.134634558173853e+17, 1.246500580786031e-01, 1.195322406611818e+00
3.734936843401356e-01, 5.279095143797605e+17, 1.242611765339355e-01, 1.192427813066209e+00
3.734936843401356e-01, 5.427620061665860e+17, 1.238645188066628e-01, 1.189469514783528e+00
3.734936843401356e-01, 5.580323659900142e+17, 1.234600212391032e-01, 1.186446566088062e+00
3.734936843401356e-01, 5.737323503753870e+17, 1.230476242448568e-01, 1.183358025093978e+00
3.734936843401356e-01, 5.898740466124746e+17, 1.226272725389139e-01, 1.180202954458705e+00
3.734936843401356e-01, 6.064698820614090e+17, 1.221989153689758e-01, 1.176980422166009e+00
3.734936843401356e-01, 6.235326337203932e+17, 1.217625067474134e-01, 1.173689502339890e+00
3.734936843401356e-01, 6.410754380625930e+17, 1.213180056832474e-01, 1.170329276090505e+00
3.734936843401356e-01, 6.591118011498299e+17, 1.208653764135152e-01, 1.166898832393286e+00
3.734936843401356e-01, 6.776556090307735e+17, 1.204045886333426e-01, 1.163397269002379e+00
3.734936843401356e-01, 6.967211384316805e+17, 1.199356177240289e-01, 1.159823693399568e+00
3.734936843401356e-01, 7.163230677479615e+17, 1.194584449784089e-01, 1.156177223779778e+00
3.734936843401356e-01, 7.364764883449427e+17, 1.189730578227419e-01, 1.152456990074198e+00
3.734936843401356e-01, 7.571969161765665e+17, 1.184794500343526e-01, 1.148662135012070e+00
3.734936843401356e-01, 7.785003037310327e+17, 1.179776219542211e-01, 1.144791815222106e+00
3.734936843401356e-01, 8.004030523124723e+17, 1.174675806937124e-01, 1.140845202374387e+00
3.734936843401356e-01, 8.229220246681577e+17, 1.169493403346124e-01, 1.136821484363634e+00
3.734936843401356e-01, 8.460745579710390e+17, 1.164229221216303e-01, 1.132719866534526e+00
3.734936843401356e-01, 8.698784771674396e+17, 1.158883546465153e-01, 1.128539572949766e+00
3.734936843401356e-01, 8.943521087003837e+17, 1.153456740229371e-01, 1.124279847701399e+00
3.734936843401356e-01, 9.195142946189555e+17, 1.147949240512722e-01, 1.119939956265836e+00
3.734936843401356e-01, 9.453844070846162e+17, 1.142361563724491e-01, 1.115519186902906e+00
3.734936843401356e-01, 9.719823632857169e+17, 1.136694306100060e-01, 1.111016852099073e+00
3.734936843401356e-01, 9.993286407715583e+17, 1.130948144995353e-01, 1.106432290054882e+00
3.734936843401356e-01, 1.027444293217864e+18, 1.125123840047016e-01, 1.101764866216504e+00
3.734936843401356e-01, 1.056350966635879e+18, 1.119222234190420e-01, 1.097013974851075e+00
3.734936843401356e-01, 1.086070916037441e+18, 1.113244254527924e-01, 1.092179040665378e+00
3.734936843401356e-01, 1.116627022568895e+18, 1.107190913040046e-01, 1.087259520467188e+00
3.734936843401356e-01, 1.148042811127162e+18, 1.101063307132663e-01, 1.082254904868436e+00
3.734936843401356e-01, 1.180342468471335e+18, 1.094862620013750e-01, 1.077164720029079e+00
3.734936843401356e-01, 1.213550861843842e+18, 1.088590120893655e-01, 1.071988529440427e+00
3.734936843401356e-01, 1.247693558115583e+18, 1.082247165003420e-01, 1.066725935746300e+00
3.734936843401356e-01, 1.282796843469637e+18, 1.075835193426271e-01, 1.061376582600292e+00
3.734936843401356e-01, 1.318887743638737e+18, 1.069355732737986e-01, 1.055940156557009e+00
3.734936843401356e-01, 1.355994044712235e+18, 1.062810394452547e-01, 1.050416388994967e+00
3.734936843401356e-01, 1.394144314528344e+18, 1.056200874270196e-01, 1.044805058068493e+00
3.734936843401356e-01, 1.433367924668255e+18, 1.049528951125747e-01, 1.039105990685703e+00
3.734936843401356e-01, 1.473695073069157e+18, 1.042796486035801e-01, 1.033319064509245e+00
3.734936843401356e-01, 1.515156807273287e+18, 1.036005420744367e-01, 1.027444209976276e+00
3.734936843401356e-01, 1.557785048331263e+18, 1.029157776167160e-01, 1.021481412333671e+00
3.734936843401356e-01, 1.601612615377806e+18, 1.022255650635818e-01, 1.015430713684242e+00
3.734936843401356e-01, 1.646673250898882e+18, 1.015301217944098e-01, 1.009292215039280e+00
3.734936843401356e-01, 1.693001646709849e+18, 1.008296725199008e-01, 1.003066078372411e+00
3.734936843401356e-01, 1.740633470664359e+18, 1.001244490480801e-01, 9.967525286693955e-01
3.734936843401356e-01, 1.789605394114707e+18, 9.941469003166407e-02, 9.903518559681047e-01
3.734936843401356e-01, 1.839955120144890e+18, 9.870064069735551e-02, 9.838644173824890e-01
3.734936843401356e-01, 1.891721412597859e+18, 9.798255255773727e-02, 9.772906391040600e-01
3.734936843401356e-01, 1.944944125919445e+18, 9.726068310650457e-02, 9.706310183739467e-01
3.734936843401356e-01, 1.999664235842057e+18, 9.653529549786642e-02, 9.638861254182222e-01
3.734936843401356e-01, 2.055923870931522e+18, 9.580665821103145e-02, 9.570566053388738e-01
3.734936843401356e-01, 2.113766345021471e+18, 9.507504470076761e-02, 9.501431799523964e-01
3.734936843401356e-01, 2.173236190560408e+18, 9.434073303509655e-02, 9.431466495676080e-01
3.734936843401356e-01, 2.234379192896828e+18, 9.360400552125851e-02, 9.360678946940628e-01
3.734936843401356e-01, 2.297242425528928e+18, 9.286514832114146e-02, 9.289078776720278e-01
3.734936843401356e-01, 2.361874286346218e+18, 9.212445105742266e-02, 9.216676442147360e-01
3.734936843401356e-01, 2.428324534890606e+18, 9.138220641172970e-02, 9.143483248534499e-01
3.734936843401356e-01, 2.496644330665804e+18, 9.063870971616292e-02, 9.069511362755384e-01
3.734936843401356e-01, 2.566886272524754e+18, 8.989425853955871e-02, 8.994773825456720e-01
3.734936843401356e-01, 2.639104439164887e+18, 8.914915226990718e-02, 8.919284562000938e-01
3.734936843401356e-01, 2.713354430763019e+18, 8.840369169434706e-02, 8.843058392037958e-01
3.734936843401356e-01, 2.789693411781414e+18, 8.765817857818414e-02, 8.766111037604535e-01
3.734936843401356e-01, 2.868180154978163e+18, 8.691291524437619e-02, 8.688459129649440e-01
3.734936843401356e-01, 2.948875086655989e+18, 8.616820415492144e-02, 8.610120212883499e-01
3.734936843401356e-01, 3.031840333183898e+18, 8.542434749558342e-02, 8.531112748855503e-01
3.734936843401356e-01, 3.117139768827687e+18, 8.468164676535232e-02, 8.451456117156277e-01
3.734936843401356e-01, 3.204839064926366e+18, 8.394040237202192e-02, 8.371170614656609e-01
3.734936843401356e-01, 3.295005740451917e+18, 8.320091323522166e-02, 8.290277452687996e-01
3.734936843401356e-01, 3.387709213991513e+18, 8.246347639819775e-02, 8.208798752079611e-01
3.734936843401356e-01, 3.483020857192485e+18, 8.172838664958164e-02, 8.126757535969340e-01
3.734936843401356e-01, 3.581014049710691e+18, 8.099593615633664e-02, 8.044177720313841e-01
3.734936843401356e-01, 3.681764235704827e+18, 8.026641410899393e-02, 7.961084102027548e-01
3.734936843401356e-01, 3.785348981920439e+18, 7.954010638022652e-02, 7.877502344689319e-01
3.734936843401356e-01, 3.891848037407842e+18, 7.881729519773309e-02, 7.793458961762709e-01
3.734936843401356e-01, 4.001343394920174e+18, 7.809825883231894e-02, 7.708981297285498e-01
3.734936843401356e-01, 4.113919354039157e+18, 7.738327130197743e-02, 7.624097503992787e-01
3.734936843401356e-01, 4.229662586076408e+18, 7.667260209268917e-02, 7.538836518849712e-01
3.734936843401356e-01, 4.348662200801200e+18, 7.596651589655840e-02, 7.453228035979198e-01
3.734936843401356e-01, 4.471009815045247e+18, 7.526527236782224e-02, 7.367302476983523e-01
3.734936843401356e-01, 4.596799623237653e+18, 7.456912589716257e-02, 7.281090958669356e-01
3.734936843401356e-01, 4.726128469924637e+18, 7.387832540466309e-02, 7.194625258199013e-01
3.734936843401356e-01, 4.859095924329262e+18, 7.319311415165397e-02, 7.107937775704246e-01
3.734936843401356e-01, 4.995804357008847e+18, 7.251372957159508e-02, 7.021061494411728e-01
3.734936843401356e-01, 5.136359018669451e+18, 7.184040312004888e-02, 6.934029938342940e-01
3.734936843401356e-01, 5.280868121197427e+18, 7.117336014371188e-02, 6.846877127666082e-01
3.734936843401356e-01, 5.429442920970727e+18, 7.051281976837429e-02, 6.759637531790097e-01
3.734936843401356e-01, 5.582197804514550e+18, 6.985899480559674e-02, 6.672346020305769e-01
3.734936843401356e-01, 5.739250376566452e+18, 6.921209167781207e-02, 6.585037811892231e-01
3.734936843401356e-01, 5.900721550619149e+18, 6.857231036147486e-02, 6.497748421320614e-01
3.734936843401356e-01, 6.066735642011087e+18, 6.793984434781268e-02, 6.410513604699497e-01
3.734936843401356e-01, 6.237420463635686e+18, 6.731488062066276e-02, 6.323369303119888e-01
3.734936843401356e-01, 6.412907424343282e+18, 6.669759965081276e-02, 6.236351584868910e-01
3.734936843401356e-01, 6.593331630112079e+18, 6.608817540620154e-02, 6.149496586392615e-01
3.734936843401356e-01, 6.778831988064731e+18, 6.548677537729435e-02, 6.062840452199653e-01
3.734936843401356e-01, 6.969551313412170e+18, 6.489356061688313e-02, 5.976419273905523e-01
3.734936843401356e-01, 7.165636439405710e+18, 6.430868579353503e-02, 5.890269028627358e-01
3.734936843401356e-01, 7.367238330382600e+18, 6.373229925787204e-02, 5.804425516945318e-01
3.734936843401356e-01, 7.574512197992570e+18, 6.316454312082866e-02, 5.718924300653251e-01
3.734936843401356e-01, 7.787617620693853e+18, 6.260555334302428e-02, 5.633800640526682e-01
3.734936843401356e-01, 8.006718666611142e+18, 6.205545983435776e-02, 5.549089434339286e-01
3.734936843401356e-01, 8.231984019850670e+18, 6.151438656292337e-02, 5.464825155361059e-01
3.734936843401356e-01, 8.463587110368554e+18, 6.098245167234546e-02, 5.381041791573119e-01
3.734936843401356e-01, 8.701706247492881e+18, 6.045976760662256e-02, 5.297772785832516e-01
3.734936843401356e-01, 8.946524757203022e+18, 5.994644124157679e-02, 5.215050977218448e-01
3.734936843401356e-01, 9.198231123270599e+18, 5.944257402201886e-02, 5.132908543788378e-01
3.734936843401356e-01, 9.457019132371382e+18, 5.894826210374655e-02, 5.051376946966473e-01
3.734936843401356e-01, 9.723088023280507e+18, 5.846359649951576e-02, 4.970486877780914e-01
3.734936843401356e-01, 9.996642640264573e+18, 5.798866322814706e-02, 4.890268205158592e-01
3.734936843401356e-01, 1.027789359078931e+19, 5.752354346595343e-02, 4.810749926476249e-01
3.734936843401356e-01, 1.056705740766513e+19, 5.706831369970363e-02, 4.731960120556242e-01
3.734936843401356e-01, 1.086435671575329e+19, 5.662304588037347e-02, 4.653925903284225e-01
3.734936843401356e-01, 1.117002040336357e+19, 5.618780757696300e-02, 4.576673386011669e-01
3.734936843401356e-01, 1.148428379847323e+19, 5.576266212970184e-02, 4.500227636893273e-01
3.734936843401356e-01, 1.180738884990388e+19, 5.534766880199909e-02, 4.424612645293743e-01
3.734936843401356e-01, 1.213958431359635e+19, 5.494288293053320e-02, 4.349851289382343e-01
3.734936843401356e-01, 1.248112594412570e+19, 5.454835607292180e-02, 4.275965307017895e-01
3.734936843401356e-01, 1.283227669160419e+19, 5.416413615244952e-02, 4.202975270009028e-01
3.734936843401356e-01, 1.319330690412508e+19, 5.379026759937160e-02, 4.130900561816892e-01
3.734936843401356e-01, 1.356449453590109e+19, 5.342679148835789e-02, 4.059759358750406e-01
3.734936843401356e-01, 1.394612536125875e+19, 5.307374567167813e-02, 3.989568614685339e-01
3.734936843401356e-01, 1.433849319465440e+19, 5.273116490777024e-02, 3.920344049320367e-01
3.734936843401356e-01, 1.474190011687919e+19, 5.239908098487443e-02, 3.852100139966012e-01
3.734936843401356e-01, 1.515665670762826e+19, 5.207752283945337e-02, 3.784850116844016e-01
3.734936843401356e-01, 1.558308228461425e+19, 5.176651666915327e-02, 3.718605961857256e-01
3.734936843401356e-01, 1.602150514940701e+19, 5.146608604009868e-02, 3.653378410774181e-01
3.734936843401356e-01, 1.647226284018993e+19, 5.117625198834627e-02, 3.589176958754873e-01
3.734936843401356e-01, 1.693570239162858e+19, 5.089703311535165e-02, 3.526009869130510e-01
3.734936843401356e-01, 1.741218060204953e+19, 5.062844567733661e-02, 3.463884185333896e-01
3.734936843401356e-01, 1.790206430813599e+19, 5.037050366846967e-02, 3.402805745864534e-01
3.734936843401356e-01, 1.840573066735327e+19, 5.012321889779627e-02, 3.342779202159226e-01
3.734936843401356e-01, 1.892356744831875e+19, 4.988660105988194e-02, 3.283808039228221e-01
3.734936843401356e-01, 1.945597332934140e+19, 4.966065779914942e-02, 3.225894598905997e-01
